frame,x_measure,y_measure,x_front_measure,y_front_measure,x_mid_measure,y_mid_measure,x_mid_est,y_mid_est,vx_mid_est,vy_mid_est
89,5.18284616222385,6.01093295472023,5.64970504446049,6.06463590887787,5.41627560334217,6.03778443179905,5.41627560334217,6.03778443179905,2.02915411397869,0.16795221131454
90,5.25091625551143,6.01966059424446,5.71777615534093,6.0741140231331,5.48434620542618,6.04688730868878,5.4841805742622,6.04529707607878,2.02915521929176,0.167962823477436
91,5.31656473220091,6.02777233569284,5.78302064766673,6.07468362073402,5.54979268993382,6.05122797821343,5.55061163774945,6.05110027799543,2.02887401497376,0.168006672245362
92,5.38067257330701,6.02851339768993,5.84679700790013,6.07604846715159,5.61373479060357,6.05228093242076,5.61546703106774,6.05395692829468,2.02747652586971,0.166654558597924
93,5.45457805282501,6.0359807484625,5.92047607300775,6.08577461966537,5.68752706291638,6.06087768406394,5.68587849484553,6.06036924649698,2.02962536929447,0.167317286902543
94,5.52185976604772,6.0405693290466,5.98775320706261,6.09103964510022,5.75480648655516,6.06580448707341,5.75436018330112,6.06585909965247,2.03042767474675,0.167219111570984
95,5.59717130449393,6.04368977753828,6.0624602953526,6.09517972163321,5.82981579992327,6.06943474958575,5.82699054472017,6.07016935046465,2.0368392004926,0.165552036524865
96,5.65112153371548,6.05160537796375,6.11541480996495,6.10658083198731,5.88326817184021,6.07909310497553,5.88751495653676,6.07785747180427,2.02534426315503,0.168896572895501
97,5.72903505709345,6.06386330150225,6.19214970641793,6.1112553991677,5.96059238175569,6.08755935033498,5.95860951054699,6.08609290452589,2.03149786806727,0.17344751301442
98,5.79855114982884,6.06723814820784,6.25952071341372,6.12498323558612,6.02903593162128,6.09611069189698,6.02808965848349,6.09459552649898,2.03476874711725,0.178684819833808
99,5.87685899043835,6.07161939424761,6.34411600587975,6.12366545283812,6.11048749815905,6.09764242354286,6.10532364586997,6.09868030700173,2.05421744169789,0.174775823744875
100,5.9429938765128,6.07264716303176,6.409771351321,6.12631043106803,6.1763826139169,6.09947879704989,6.1754912874551,6.10126151397689,2.0578133651448,0.167583718638935
101,6.0173514216569,6.09532447421692,6.4836457942569,6.14254256350406,6.2504986079569,6.11893351886049,6.24826114977814,6.11467352572985,2.06735323200333,0.185747082616185
102,6.09754740580997,6.10098432567975,6.5638496647546,6.15012184949075,6.33069853528229,6.12555308758525,6.32597074030133,6.12390820586094,2.08843017471421,0.193080115882038
103,6.16995575183917,6.10771010565881,6.63562048885977,6.15833229744613,6.40278812034947,6.13302120155247,6.40028968566757,6.13208585045192,2.09997669962463,0.197402844373091
104,6.23984250277221,6.10809857173143,6.70623151150778,6.16042599474652,6.47303700713999,6.13426228323897,6.47210145767006,6.13580297083319,2.10442799237683,0.19007233781846
105,6.31088701997669,6.11637160164742,6.77715671594994,6.17116694173555,6.54402186796332,6.14376927169148,6.54342835183217,6.1432030779694,2.10731913994027,0.192830391920341
106,6.38252148663921,6.12466116744732,6.8483800750988,6.17313420312363,6.61545078086901,6.14889768528547,6.61485638014051,6.14915501919206,2.11027023170692,0.191552775765806
107,6.46247808207301,6.12923550173144,6.92687260881161,6.18069288285499,6.69467534544231,6.15496419229321,6.69140691188714,6.15516653140863,2.12674920692421,0.190532610842127
108,6.533517256915,6.14423253083899,6.99673061274647,6.19840510409949,6.76512393483074,6.17131881746924,6.7641679767537,6.16791938762354,2.13162943220641,0.207886911074127
109,6.60546565097347,6.14790883942805,7.06775630448313,6.20514004241425,6.8366109777283,6.17652444092115,6.83615414473566,6.17594590980968,2.13398521967865,0.210870269033508
110,6.67472581910568,6.14656485366402,7.14452147432357,6.20871026694811,6.90962364671462,6.17763756030606,6.90883877564322,6.17948913380084,2.13806577123646,0.201243922256493
111,6.76135222691147,6.15424335495413,7.22980491395819,6.2120357604002,6.99557857043483,6.18313955767716,6.99024680072609,6.18420054598689,2.16596920082144,0.195691316985029
112,6.83620406778517,6.1752569018204,7.30453362609636,6.22884537678178,7.07036884694077,6.20205113930109,7.06765210737429,6.19813354412216,2.18026316415369,0.216303510560407
113,6.91537584472909,6.17859155360819,7.38334059600155,6.23595326287812,7.14935822036532,6.20727240824315,7.14625968710499,6.2066077539585,2.19663647476402,0.219815685559574
114,7.00070609363507,6.17583514896059,7.46807377229951,6.23774193672004,7.23438993296729,6.20678854284032,7.22926005152921,6.2092621521298,2.22383874129561,0.206698856252723
115,7.0606832709421,6.18822103480069,7.52773396943202,6.24737218110719,7.29420862018706,6.21779660795394,7.29740741597914,6.21723052086701,2.20682844641556,0.209709147906916
116,7.13179952844291,6.2003876293804,7.59884412137569,6.2559347161906,7.3653218249093,6.2281611727855,7.36729873289135,6.226801796205,2.19629174125657,0.216954477663704
117,7.21029715011999,6.20615280170378,7.67744604632048,6.26762126134069,7.44387159822024,6.23688703152223,7.44273482424819,6.2359035653327,2.20236184076078,0.222205950495007
118,7.29414883660679,6.21784596120743,7.76147352197308,6.26671102453136,7.52781117928994,6.24227849286939,7.52380670271102,6.24263757566394,2.22377680095083,0.220285663636393
119,7.37644538681203,6.22994615785332,7.83578705622617,6.28334357975607,7.6061162215191,6.2566448688047,7.60331485782994,6.25434520855262,2.23877595140579,0.232598577610935
120,7.44525170853064,6.23492549409397,7.91313403478179,6.2938502259901,7.67919287165622,6.26438786004203,7.67878616749267,6.26359976758258,2.24095567280778,0.236822340617527
121,7.52887672620886,6.24619457177505,7.99706509351133,6.30051367840675,7.76297090986009,6.2733541250909,7.75972034608003,6.27271434340155,2.25839079549993,0.240253952179332
