frame,x_measure,y_measure,x_est,y_est,vx_est,vy_est
95,22.8793711154409,20.8712020562077,22.8793711154409,20.8712020562077,0.138106004168188,-0.708724046498976
96,22.8896487799949,20.8501462908811,22.8870719849167,20.8489682204168,0.138123199997873,-0.708716184834216
97,22.9050510735088,20.8275927385575,22.8998085689584,20.8267018754582,0.138873782450044,-0.708588637742329
98,22.8959140870082,20.7923494611114,22.8991681871831,20.7964357249823,0.137801635133393,-0.709934962873348
99,22.8963180382583,20.7742807626387,22.8991389278342,20.7737000726466,0.136303347608464,-0.709626535142469
100,22.9024118235103,20.7529631428779,22.902892529972,20.751854410695,0.135949313400726,-0.708809967962197
101,22.8944312352395,20.7061473972095,22.8993108623431,20.7144279927605,0.13136431351172,-0.716590589078469
102,22.8810709310999,20.6717679445102,22.8895304380852,20.678779086345,0.121744702789657,-0.724563211512052
103,22.884915882553,20.6285133173147,22.8881480205132,20.6382317693705,0.117455914613871,-0.73745881893251
104,22.8833084786184,20.6098464671958,22.8865592999385,20.6112489642442,0.1125550589301,-0.739573187873325
105,22.8745485429854,20.580510878664,22.8803803508795,20.5827527679362,0.102768380159856,-0.743335426023857
106,22.8662282631323,20.5420499505639,22.8727106173107,20.5479125156191,0.0908534732886946,-0.754111127989026
107,22.8667598426961,20.5197763064801,22.8700619002774,20.5208696120991,0.084292505133214,-0.756283453326748
108,22.8556185867583,20.4819235434179,22.8619448745814,20.4869503626994,0.0708510370527332,-0.766963939704845
109,22.8329390184468,20.4468012328343,22.8444109296202,20.4521250884862,0.0450225112814642,-0.778950376910576
110,22.8343537918814,20.4225260560241,22.8385713628886,20.4238424851416,0.0350375197490225,-0.782066989190191
111,22.8329037169983,20.3842266999381,22.8353929859186,20.3891496488348,0.0288811805519693,-0.794242187703785
112,22.8269099595886,20.3689087989495,22.8303430461617,20.3666336686757,0.0200616136203764,-0.78839739955172
113,22.820137724624,20.3466787725207,22.824083065944,20.3443745147156,0.00958451009087742,-0.782278297140871
114,22.826796375481,20.3094161419056,22.8259293373303,20.3126243116932,0.0119545466306834,-0.791047783946857
115,22.8144191445508,20.2872590520032,22.8187272630568,20.2868866676986,-0.000122818658661636,-0.790003843008822
116,22.8187557917196,20.2496127727137,22.8187440033943,20.2535561254891,-8.90340465420428e-05,-0.801305248473513
117,22.824053724485,20.2103168295827,22.8221362910466,20.2162727976302,0.00551321266619873,-0.818707053274922
118,22.812127011319,20.1823206594705,22.8158023477682,20.1847128664653,-0.00540775650351595,-0.825815305593769
119,22.8297666402032,20.1382355359992,22.8246709119832,20.1450525209405,0.00995868330022763,-0.846372286700176
120,22.8417338312321,20.1157159273761,22.8357111065427,20.1161104471749,0.028356232453708,-0.847577421878276
121,22.8526148238467,20.0729197098551,22.8468742597956,20.0782833793867,0.0460907655297139,-0.864147601022694
122,22.8578095677628,20.0438801952505,22.8544309612414,20.0458825460316,0.0566319054460102,-0.870394868827087
123,22.8629690102304,19.9922436803857,22.8605799877859,20.0010821554424,0.0641501861226817,-0.898209649881897
124,22.8680772825696,19.9760021925228,22.8661532755617,19.9742457331818,0.0702509490389392,-0.892640157688031
125,22.8719711129513,19.9313287186487,22.870723938945,19.9360436154545,0.0742317767390271,-0.907689534689056
126,22.857470618699,19.9036789439996,22.8631160993381,19.9044247511013,0.0561076491289376,-0.910083857502192
127,22.8643761251175,19.8657271714061,22.8645957356643,19.8687162093191,0.0553990425116041,-0.919728440039925
128,22.8791945869838,19.8223321870093,22.8746212612645,19.8279619567894,0.0702209885177712,-0.937974274434791
129,22.874860655311,19.7944603357,22.8756150121029,19.7952508625629,0.0677666717341145,-0.940546271357398
130,22.8697229368116,19.7771558372132,22.8726460132957,19.7723918885302,0.0582241223185353,-0.924994089959532
131,22.8706405198939,19.7225220087399,22.8720557686838,19.7293346762488,0.053590256314122,-0.947300407119818
132,22.863198066564,19.7123308369776,22.8670134425997,19.7070967261033,0.0410653785021264,-0.930118195316862
133,22.8701030850418,19.6641260090129,22.8694869461726,19.6684030605211,0.0430925915642626,-0.944190501282934
134,22.8627984007061,19.6444658177152,22.8657100459217,19.6417545037545,0.0334937092266234,-0.935252055228468
135,22.8711566975036,19.5915937521542,22.8696057851596,19.598384283218,0.038615514829894,-0.957677423229448
136,22.8589396808395,19.5712125966591,22.8632220484242,19.5694992849205,0.0244517373828399,-0.952010706003001
137,22.8620874286854,19.5310456793894,22.8627860748706,19.5334413040536,0.0221379191241085,-0.95994467917332
138,22.8661661037309,19.4966281248863,22.8652200671568,19.4983412147661,0.0252747022363397,-0.965624788750228
139,22.8610740607235,19.4549092592027,22.8628609396915,19.4589248046748,0.0193439038730719,-0.978952714670262
140,22.854328768571,19.4227876565977,22.8576154452424,19.4240313055429,0.0084254483505459,-0.983084160216087
141,22.8458588818583,19.37545172372,22.8501695912403,19.3811015927454,-0.0059060249482771,-1.00186783127889
142,22.8547358383986,19.3653147770191,22.8530301666179,19.3589973622582,-0.000231452608734264,-0.980850524511958
143,22.8454922898935,19.3229109486753,22.8481886237038,19.3241135922259,-0.00920718532908566,-0.984853963190951
144,22.8510834962308,19.3008312504099,22.8499369588839,19.2974014036563,-0.00538852811279511,-0.97343051580604
145,22.8398196186751,19.2615217297987,22.843377745939,19.2627389208947,-0.0172446279336978,-0.977486340138732
146,22.8528270992634,19.2422370406872,22.8492378399711,19.2378998850897,-0.00528002386443478,-0.96302866369754
147,22.8478577415182,19.1892346313165,22.8482887836162,19.195153671138,-0.00671738084846351,-0.982766348868971
