frame,x_measure,y_measure,x_est,y_est,vx_est,vy_est
58,16.1622714816477,8.99488182605953,16.1622714816477,8.99488182605953,1.13910110396439,0.236727762158969
59,16.1870664150106,9.00011586008309,16.1930717669583,9.00132700577554,1.13906102820898,0.236719679771966
60,16.2417204196481,9.01038125071257,16.2375477279491,9.00992810613436,1.13965844288693,0.236784557611448
61,16.2869913672523,9.01175250636803,16.2826350115383,9.01407103244177,1.14109375674885,0.236020659336987
62,16.3199958299357,9.02951430738418,16.3202661406119,9.02664800349998,1.1409501839137,0.237543068221439
63,16.352311705866,9.03437594720717,16.354582796151,9.03445062429225,1.13927755474426,0.237488069496105
64,16.3772140751171,9.04217407831158,16.3829891671649,9.04224944158442,1.13385115722742,0.237417256585554
65,16.4060498782863,9.05324456562,16.4115736595532,9.05209536323309,1.12756986617889,0.23872405609789
66,16.4312927570761,9.05530898091307,16.4379621485082,9.05707905408873,1.1187201179734,0.236375310778403
67,16.4780775088044,9.0587414956746,16.4770429650803,9.06105179654086,1.12027976982486,0.232892359850912
68,16.4991952691144,9.06659408893769,16.5048278497265,9.06741840900868,1.11082742535477,0.231509022833447
69,16.5387114835711,9.06841223198014,16.5398843572583,9.07089397684448,1.10867162202007,0.22694744564671
70,16.567217088608,9.07539149395323,16.5707682922192,9.07652191482639,1.10161561732188,0.224701374774663
71,16.5943798078067,9.08454386240931,16.5991992602959,9.08435160720633,1.09137572330973,0.225109859536422
72,16.6559127578827,9.08483530758642,16.6484898637777,9.08740523890247,1.10808805735676,0.219323767208469
73,16.6923971319313,9.08669917947465,16.6898671759824,9.08962688627739,1.1140776633845,0.2123924962032
74,16.7255506168532,9.08841015562204,16.726093003198,9.09143350234068,1.11273625977509,0.20491530169089
75,16.7695622458433,9.09802680635939,16.7672578551861,9.09811549578762,1.11865621757534,0.20468745938872
76,16.7981564213779,9.09053486126002,16.8004882435665,9.09576294171396,1.11246391620008,0.190803960919689
77,16.8182745311863,9.07616789802305,16.8252778206369,9.08557236450635,1.09332052339317,0.165096984605244
78,16.8637371274865,9.08040036272675,16.8630212916928,9.08426413065623,1.09532729510918,0.154265310264895
79,16.9163469092546,9.0765339081181,16.9102848093922,9.08118668135855,1.11270089884564,0.140930749569799
80,16.9555135760007,9.07507700502443,16.9525895786485,9.07897925002951,1.1212440660954,0.129529394605443
81,16.990848990383,9.06525541732646,16.9905435197024,9.07176212249621,1.12215174786308,0.110195239069895
82,17.0308923956664,9.06328423508014,17.0298453557696,9.06766305601206,1.12530915242854,0.0969906713700059
83,17.0698179368986,9.06770002762321,17.0689450785769,9.0688517131236,1.12797546289541,0.09347263066659
84,17.0855988719129,9.05821023408392,17.0931472926394,9.06316037475233,1.10465585251335,0.0781799812626341
85,17.1138061096807,9.06411413293308,17.1196303838446,9.06470909320507,1.08648431093734,0.0763237250126056
86,17.1300540527741,9.04971263096789,17.1393352539674,9.0560165168154,1.05727626571906,0.0564853248907027
87,17.178152764604,9.06859308508198,17.1768814140222,9.06475289743659,1.06130754442625,0.0686620343736602
88,17.2144688565001,9.06552857096525,17.2136879402079,9.06607261791388,1.06380013422662,0.0669255027011111
89,17.2371023038867,9.05804625582282,17.2414381588554,9.06172831565871,1.04988040023487,0.055104698309068
90,17.2765367264745,9.08795817529693,17.2765125003966,9.07920706808577,1.04995856933639,0.0833414682168727
91,17.3143570284036,9.08902611420826,17.3133488184,9.08650163368783,1.05322613328275,0.0915231977206128
92,17.3525330828199,9.09403925100739,17.3510837930985,9.09243138855555,1.05794142997737,0.0967544143591532
93,17.3947647299376,9.10374495643029,17.3917600200281,9.10084627103992,1.06775047635253,0.106217337662141
94,17.4134831425417,9.10885159526937,17.4184671058226,9.10725247499472,1.05143177805831,0.111453243271349
95,17.4585040340574,9.11460550350437,17.4567285196065,9.11330303645174,1.05726032584573,0.115728900647058
96,17.5081319184902,9.15211592525496,17.502353291182,9.13959144851204,1.07627309933959,0.156936790815377
97,17.5341584103679,9.15776492613788,17.5356297689648,9.1531296653644,1.07142244034704,0.172217953001561
98,17.5830196282851,9.15885065446686,17.5788495330904,9.15885973825774,1.08519395813591,0.172187954264907
99,17.5990721388447,9.17280057063032,17.6047989061048,9.16986478330495,1.0662528804821,0.18189796572139
100,17.6505432364871,9.19738152886069,17.6469015278951,9.18969929281541,1.07831370899804,0.207340454931841
101,17.6827539898708,9.19353198495854,17.6827995868866,9.19463712281834,1.07816252250787,0.20367613806474
102,17.7060122188209,9.21864719957067,17.7105828268096,9.2124821613885,1.06299229841105,0.224138407202638
103,17.7500354324519,9.21433943470091,17.7486086651501,9.21635259489226,1.06773206957902,0.217450618227075
104,17.7817814014336,9.21496769524329,17.7826601666574,9.2180618699091,1.06481050859561,0.207163661330871
105,17.8051764941292,9.21756810640754,17.8098362167436,9.22022013294121,1.0493081514858,0.19834067640412
106,17.8285113323456,9.21462223622952,17.8343610879202,9.21899639181816,1.02983510170411,0.183779700574543
107,17.855463501592,9.2282432454281,17.8602112939344,9.22712798617344,1.01402210482316,0.187494182978894
108,17.891864093222,9.24433348676862,17.8926452745445,9.24041305128781,1.01141911649512,0.200557536522729
109,17.9166733908223,9.24245119781192,17.9201533951089,9.24411744219725,0.999818708149413,0.195003199895059
110,17.9612891068315,9.24313852926331,17.9585053883134,9.24581858520958,1.00910132177823,0.186066260441277
111,17.9816889959943,9.24052579821002,17.9854435197565,9.24464351319491,0.996577631696553,0.172331099983775
112,18.0255818017168,9.247556635148,18.0231165667434,9.24857233302298,1.0048029305813,0.168942206556447
