frame,x_measure,y_measure,x_front_measure,y_front_measure,x_mid_measure,y_mid_measure,x_mid_est,y_mid_est,vx_mid_est,vy_mid_est
311,1845.68939208984,486.225296020508,1821.94097900391,482.3095703125,1833.81518554688,484.267433166504,1833.81518554688,484.267433166504,-126.692687988281,-14.5897399902344
312,1841.85583496094,485.877944946289,1817.51928710938,482.072250366211,1829.68756103516,483.97509765625,1829.57798703099,483.879308477914,-126.691932305494,-14.5890793752114
313,1838.18786621094,485.904037475586,1813.71374511719,481.752670288086,1825.95080566406,483.828353881836,1825.66091123516,483.651597067284,-126.589060991745,-14.5263558320383
314,1833.34356689453,485.582809448242,1809.25811767578,481.55143737793,1821.30084228516,483.567123413086,1821.29892329142,483.409536504871,-126.58746134479,-14.3949935390636
315,1828.9453125,484.436996459961,1804.7373046875,480.517211914063,1816.84130859375,482.477104187012,1816.87584915458,482.639878982461,-126.633954959223,-14.614097931031
316,1824.18212890625,483.612045288086,1799.76110839844,479.891876220703,1811.97161865234,481.751960754395,1812.17012123843,481.893757532833,-127.002095935121,-14.8770728646176
317,1820.89050292969,482.974044799805,1796.16467285156,479.578689575195,1808.52758789063,481.2763671875,1808.25816910785,481.314535160191,-126.372192677526,-14.9663098884281
318,1817.37561035156,482.168273925781,1792.92626953125,478.569274902344,1805.15093994141,480.368774414063,1804.69785818006,480.524465060212,-125.110850728719,-15.3997397012803
319,1813.75146484375,481.816940307617,1789.64056396484,478.028961181641,1801.6960144043,479.922950744629,1801.22434546366,479.948285490165,-123.60822017175,-15.4804504700338
320,1809.17950439453,481.422912597656,1784.89172363281,477.509429931641,1797.03561401367,479.466171264648,1797.00934122131,479.447723306934,-123.515185389392,-15.4151242684128
321,1805.23577880859,480.765716552734,1780.82202148438,477.179550170898,1793.02890014648,478.972633361816,1792.93005096664,478.95260623924,-123.134585158586,-15.3380135884155
322,1801.84539794922,480.625457763672,1777.232421875,477.021408081055,1789.53890991211,478.823432922363,1789.23729468325,478.68240391254,-121.893215221609,-14.7575748164757
323,1797.20056152344,480.46418762207,1772.85278320313,476.870376586914,1785.02667236328,478.667282104492,1785.0292744516,478.49384703428,-121.904510813428,-14.0046980817833
324,1792.92230224609,480.445465087891,1768.90295410156,476.859390258789,1780.91262817383,478.65242767334,1780.88219726484,478.427933445701,-121.766651517461,-12.9876855376581
325,1789.28125,479.69596862793,1764.99584960938,476.644714355469,1777.13854980469,478.170341491699,1776.97974183321,478.103965136488,-121.022161370266,-12.6765138628241
326,1784.65509033203,479.224227905273,1760.72821044922,475.81803894043,1772.69165039063,477.521133422852,1772.73163862653,477.571838601053,-121.214847853916,-12.9208407822257
327,1780.94165039063,479.127777099609,1756.85754394531,475.457153320313,1768.89959716797,477.292465209961,1768.77882732162,477.234760287775,-120.619926363726,-12.636581926752
