frame,x_measure,y_measure,x_front_measure,y_front_measure,x_mid_measure,y_mid_measure,x_mid_est,y_mid_est,vx_mid_est,vy_mid_est
85,4.16797333865103,5.77487200008383,4.63493725677492,5.79572852147258,4.40145529771297,5.78530026077821,4.40145529771297,5.78530026077821,2.85375918988575,0.177788402537795
86,4.27399353814697,5.78566401157576,4.74159666406182,5.80709087650712,4.50779510110439,5.79637744404144,4.50274139599531,5.79403905754869,2.85379291497823,0.177804007385929
87,4.36648375741958,5.79247542356912,4.83364971832926,5.80544748040892,4.60006673787442,5.79896145198902,4.59924403892274,5.79935656940858,2.85407540733393,0.177668334852983
88,4.46550759522657,5.79386574355463,4.93227217594585,5.80811228087644,4.69888988558621,5.80098901221553,4.69721783056681,5.80261599496288,2.85542434168763,0.17635576266169
89,4.54790834131233,5.79634879159525,5.01517366349463,5.81977247378511,4.78154100240348,5.80806063269018,4.78563563276161,5.80822503678761,2.85008715259764,0.176141468408381
90,4.64345846967739,5.80657193520703,5.11165739431237,5.82335070931829,4.87755793199488,5.81496132226266,4.87873307314268,5.81464344730669,2.84797463797548,0.176712902311237
91,4.73797883158583,5.79657333823363,5.20690206054723,5.81665243144722,4.97244044606653,5.80661288484042,4.972924391302,5.81171828171255,2.8468763912283,0.165126910556413
92,4.81687241988046,5.80617719549772,5.28641788651448,5.82810799916077,5.05164515319747,5.81714259732925,5.05755835760006,5.81717364398008,2.83087089084881,0.165042875378894
93,4.90165759056545,5.80638255852406,5.37180881664124,5.82113032919638,5.13673320360334,5.81375644386022,5.14224432452616,5.81697474500532,2.81376778267228,0.155055260626809
94,4.97571125191957,5.81022862679458,5.43776158295157,5.82854381147535,5.20673641743557,5.81938621913497,5.21726418800097,5.82037553132493,2.77737758748428,0.151635613183795
95,5.06005372386514,5.81567554289558,5.53047352050951,5.82954209713273,5.29526362218732,5.82260882001415,5.30048734642306,5.8236150408983,2.75770339629001,0.147845868326495
96,5.1546171259288,5.8211443479898,5.6252132642377,5.83828933233605,5.38991519508325,5.82971684016293,5.39083170543012,5.82930290713449,2.75400587222124,0.149515819288578
97,5.26434541925481,5.81506289702898,5.73483014504762,5.83673914891687,5.49958778215122,5.82590102297293,5.49364086518847,5.82885993124871,2.7793617857226,0.136899900356268
98,5.34994687722653,5.82831164058091,5.8199608666931,5.8442148549631,5.58495387195982,5.836263247772,5.58545456900997,5.83526706391748,2.77712963244946,0.141340979150057
99,5.42138664846816,5.83046930504806,5.88957967045327,5.8504332965894,5.65548315946071,5.84045130081873,5.66341101479584,5.84028733112967,2.74049102037116,0.142098765660539
100,5.51312637040559,5.8312098416616,5.98021584281084,5.84668781931022,5.74667110660822,5.83894883048591,5.7495290956001,5.84107278700279,2.7268928664581,0.131993097757942
101,5.60604244127114,5.82000587439827,6.07254804322786,5.83960734486078,5.8392952422495,5.82980660962953,5.83972097132984,5.83526922333444,2.72481904650825,0.105383505407878
102,5.67737547292782,5.82962202884957,6.14296296688774,5.85372771304187,5.91016921990778,5.84167487094572,5.91729237224228,5.84066943403922,2.68945388761947,0.110375317218334
103,5.73510535609729,5.83407680788679,6.20873889964606,5.85441487986293,5.97192212787168,5.84424584387486,5.98412147310497,5.84428283279635,2.6279465311525,0.110188824358633
104,5.82857725982455,5.83358959332969,6.29533126496283,5.85675946157562,6.06195426239369,5.84517452745265,6.06537391656484,5.8461410788322,2.61048898448455,0.10525451960998
105,5.93725488147569,5.83394375232122,6.40392428196599,5.85212194633652,6.17058958172084,5.84303284932887,6.16430958544482,5.84532825510315,2.64287354687609,0.0934176158533878
106,6.02417115470347,5.83942018167151,6.49972404323133,5.86085024387154,6.2619475989674,5.85013521277153,6.2586722310182,5.84954973741782,2.65990221346168,0.0964615073327487
107,6.11246422101082,5.83833434004123,6.58206305743732,5.85469697733744,6.34726363922407,5.84651565868933,6.34731929572988,5.8486805113022,2.65961093918023,0.0851319083919099
108,6.19079902511881,5.85316573158656,6.6621900536087,5.87198657660523,6.42649453936376,5.8625761540959,6.42980523084772,5.85875058915965,2.64219193322912,0.105259890329673
109,6.2674296850238,5.85447980901138,6.7387744760898,5.87583535025695,6.5031020805568,5.86515757963416,6.50824364606026,5.86415626733771,2.6150228045032,0.110551038066457
110,6.34315723950039,5.85955903921492,6.81591005850147,5.8834667386932,6.57953364900093,5.87151288895406,6.58505389489985,5.87024460782805,2.58575054897942,0.117276363328495
111,6.42019887140181,5.8601743904627,6.88709896712409,5.87993055954027,6.65364891926295,5.87005247500148,6.65976158472883,5.87147158693785,2.55324511604889,0.10972992583313
112,6.49566252824096,5.86500447965345,6.96501517497959,5.87855893127932,6.73033885161027,5.87178170546638,6.73539021535106,5.87293989191412,2.52632189510449,0.10355691766597
113,6.57253593462139,5.85743457715322,7.04259960472428,5.87439338208518,6.80756776967284,5.8659139796192,6.81175482781904,5.86953566497427,2.50396401200513,0.0842179892432194
114,6.6493522820532,5.87486633190512,7.12057852823453,5.89357256713904,6.88496540514386,5.88421944952208,6.88853720405409,5.88011723458707,2.48486290603984,0.106155630228995
115,6.75189926399469,5.86806721709896,7.2157958947138,5.88229112759632,6.98384757935424,5.87517917234764,6.97956450543366,5.8781085926332,2.50779547648508,0.0904708350776381
