frame,x_measure,y_measure,x_est,y_est,vx_est,vy_est
35,20.2975221821129,17.8696531060095,20.2975221821129,17.8696531060095,-0.0249988779220761,-1.31975367075822
36,20.3007076302465,17.8443860933562,20.2988807341536,17.8358556784689,-0.0249866864232916,-1.31969674439928
37,20.3025437385466,17.7973740218162,20.3007805779476,17.7951969850392,-0.0247342503227028,-1.31938505261402
38,20.3025764012102,17.7400580464545,20.3015762655565,17.7442993272795,-0.024404729810183,-1.32078245208275
39,20.2943142419443,17.6882295079284,20.29675623608,17.6927742346289,-0.0257017707793886,-1.32319633860208
40,20.293351531809,17.6494739817589,20.2943117860433,17.649153368423,-0.0264089858350975,-1.32296021094953
41,20.2916810698739,17.598205265246,20.2923378959771,17.6007601662579,-0.0270261534067756,-1.32536084948346
42,20.283774372251,17.5561672507528,20.2866393446819,17.5563056046422,-0.0302840169633944,-1.32551817668473
43,20.2738072110125,17.5047804237156,20.2782108316127,17.5074985944388,-0.0361272687655861,-1.32912497150633
44,20.2712648637481,17.4611754762655,20.2733954875101,17.4619083607408,-0.0393393430527259,-1.33022984953344
45,20.2734366392422,17.4118005927489,20.2729358916737,17.4139172443458,-0.0384990109143467,-1.3337819194274
46,20.275972661761,17.3704858229483,20.2743793310289,17.3700903879425,-0.035570385485226,-1.33305508915293
47,20.2785530121802,17.3516627965625,20.2765823671451,17.3420855363579,-0.0316548452491023,-1.31402571196211
48,20.2680403006168,17.3090100240807,20.2707847358126,17.3050618622292,-0.0374859485936322,-1.30563704976604
49,20.2792585402941,17.2563546936569,20.2757022802901,17.2582352465933,-0.0294791786863006,-1.30987103565102
50,20.268995464802,17.2138850653956,20.2710836347061,17.2141200750333,-0.0344228675479317,-1.31042741495995
51,20.2719800156825,17.1607436409015,20.271235441909,17.1642578804394,-0.0325814237934099,-1.31911866179105
52,20.2815674916844,17.1305981532369,20.2774175700122,17.1268350067695,-0.0219203142732318,-1.30945117411319
53,20.2825030436899,17.0746738406466,20.2803926809405,17.0777464276115,-0.0163161124521481,-1.31761062322634
54,20.2938098298067,17.0298867672444,20.2887523083112,17.0312978395303,-0.00249144887069078,-1.32146776939157
55,20.2956342728698,16.9670239717003,20.2931146435111,16.9743244109395,0.0045720718091244,-1.3419337968094
56,20.3121872441399,16.9253872413591,20.3053512618578,16.9268907445096,0.0241635747558794,-1.34624274396392
57,20.3166008230039,16.8766147761977,20.312831672122,16.8785479450656,0.0351760629677377,-1.35189096554924
58,20.3166760273285,16.8256121364494,20.3157130827407,16.8284345287216,0.0380373760205515,-1.36027747911476
59,20.3033356623219,16.77855923658,20.3082519363408,16.7801758223098,0.0232120899166043,-1.36515237946904
60,20.318060071242,16.7501102389104,20.314808129869,16.7445359020558,0.0331457585366803,-1.34812451557542
61,20.3333297935368,16.7000157378608,20.3270646806509,16.6998494295789,0.0525007993845859,-1.34761073335822
62,20.3517837245338,16.6806284056363,20.3435264129144,16.6713726803099,0.078263336857541,-1.31873317834381
63,20.3428836955285,16.6258171389229,20.3440530144237,16.6263754639249,0.0745834770577048,-1.32049023344521
64,20.3365937268429,16.6105865316258,20.3401667109621,16.6004322688278,0.0632540333886265,-1.28829245575214
65,20.3311134349651,16.5510849283011,20.3351215208706,16.5533687745642,0.0504607107924794,-1.29558221517657
66,20.3573415537836,16.5322735671524,20.3499711767897,16.5243297590035,0.0741224079469119,-1.27007958718001
67,20.354133613615,16.4720774447812,20.3535275541506,16.4756200339059,0.0760779503981722,-1.28151028635652
68,20.3640327337135,16.4458423268205,20.3611752195767,16.4411858966154,0.0853390270956127,-1.26641900239412
69,20.3467932997013,16.3821849463689,20.3529716680989,16.3881895132294,0.0652375665984769,-1.28595499568235
70,20.3245085048811,16.3221658804227,20.3354934636326,16.3304532195408,0.0293765440476728,-1.31300948552815
71,20.3304111512452,16.2768013413363,20.3325842614083,16.2803288832836,0.0222612570534471,-1.32455950897633
72,20.3376715947396,16.2464647260546,20.3361145453152,16.2427618167005,0.0273726415159082,-1.31240382975255
73,20.3168560729705,16.1908071099446,20.3240844342955,16.1937326397406,0.00358996973717476,-1.32202937443539
74,20.2981515581017,16.1392516837792,20.3074860825167,16.1429669101494,-0.027183354243397,-1.33427743975399
75,20.2940915088258,16.089474841714,20.2985652344807,16.0926889718368,-0.0419575954925031,-1.34489193369094
76,20.3247920795013,16.0631615666655,20.3148955978822,16.0576638935758,-0.0092253369021944,-1.32670857680255
77,20.3242321481264,16.0013148132621,20.3207776368818,16.0056421690992,0.00221552023227421,-1.34104017290894
78,20.3087593778004,15.9607734486731,20.3130903474358,15.9608173720481,-0.0121447199361161,-1.34118581009105
79,20.3069465999742,15.921509427533,20.309001789211,15.9195600749714,-0.0189660621648171,-1.33471574849838
80,20.313773096653,15.8707014878807,20.3118377712156,15.8722498245821,-0.012536842979953,-1.33985937748862
81,20.334261918879,15.8480452646244,20.326082011688,15.8407034335666,0.0146582451378464,-1.31545057456426
82,20.3365226418051,15.7869754160037,20.3329591444426,15.7904974614092,0.0265135878792375,-1.32716801144886
83,20.3170507366125,15.7362733019231,20.3230638601906,15.7398328705348,0.00649670797971516,-1.33901733675707
84,20.3138871243444,15.6928937851776,20.3172505598661,15.6937031771264,-0.00470555016004834,-1.3417130975316
85,20.323928851965,15.6388595690623,20.3214814793567,15.6424669376595,0.00344938410457758,-1.35373327528443
86,20.3232779317417,15.5929160332293,20.3226759387354,15.5944847102215,0.00545609562518304,-1.35896237622005
87,20.3148812941658,15.5718812779128,20.317737204655,15.5637394007678,-0.00406725002093516,-1.33181239706121
