frame,x_measure,y_measure,x_front_measure,y_front_measure,x_mid_measure,y_mid_measure,x_mid_est,y_mid_est,vx_mid_est,vy_mid_est
148,28.5591491074957,7.9213510200836,28.0858887394411,7.87891848502879,28.3225189234684,7.9001347525562,28.3225189234684,7.9001347525562,-1.8687533158814,-0.199086832704017
149,28.507466604999,7.92791074180596,28.0341555827226,7.88416778203333,28.2708110938608,7.90603926191964,28.2659723555468,7.90033648457026,-1.86872102533543,-0.199048776131783
150,28.4267187100369,7.91030282776806,27.953729848611,7.86549536952443,28.1902242793239,7.88789909864625,28.1954627280738,7.89016568115538,-1.87051976559698,-0.199827058674955
151,28.3661474046997,7.90232225512438,27.89178277461,7.85324869832124,28.1289650896549,7.87778547672281,28.1305120834867,7.87994908722546,-1.87176780654087,-0.201572556580939
152,28.3062102902195,7.90070005367142,27.8389656175452,7.85659998163515,28.0725879538823,7.87865001765328,28.070894243017,7.87662128840437,-1.86956012126499,-0.19892818806246
153,28.2492192252788,7.89012902412518,27.7722773083842,7.84371177471293,28.0107482668315,7.86692039941906,28.0099211968667,7.86805395088185,-1.86807332336209,-0.200965938203881
154,28.1761687458605,7.88805068140497,27.7067996351241,7.83797543736584,27.9414841904923,7.86301305938541,27.9437224023732,7.86240281215732,-1.87315263551877,-0.199581066561157
155,28.112166123539,7.87602663550656,27.6418041900555,7.83099680522925,27.8769851567973,7.85351172036791,27.8785248051844,7.85432281986056,-1.8773200617005,-0.201776501109605
156,28.0666644491857,7.88146385967395,27.5944759244643,7.83367084159777,27.830570186825,7.85756735063586,27.8252742231572,7.85396930349705,-1.86088466846968,-0.190610389840919
157,28.0176797905418,7.87342452813299,27.5363532442087,7.83136860721722,27.7770165173753,7.85239656767511,27.7720617783651,7.85068194746089,-1.84375816304636,-0.184683649332928
158,27.9518677994179,7.86632103333968,27.4757890304626,7.82059546732603,27.7138284149403,7.84345825033285,27.7126582564833,7.84383613640453,-1.83935097764156,-0.186106887331035
159,27.8921008831229,7.85681982095773,27.4143130407243,7.81573291530489,27.6532069619236,7.83627636813131,27.6525262848001,7.83675452493495,-1.83660488747942,-0.188035939519195
160,27.825828951665,7.85518774193152,27.3471597258072,7.80982688631479,27.5864943387361,7.83250731412316,27.5881695556343,7.83179253825078,-1.84374752206326,-0.184988344386049
161,27.7624706510448,7.85927731052808,27.2910672667612,7.8169924325298,27.526768958903,7.83813487152894,27.5267270888985,7.83373798086183,-1.84356086175113,-0.1653866033905
162,27.7066051229124,7.85883484590071,27.2332859959605,7.82121395537413,27.4699455594365,7.84002440063742,27.468288187581,7.83588979968565,-1.83590131173209,-0.146278530151658
163,27.6445871330009,7.85615726373667,27.1709265965941,7.81261869374898,27.4077568647975,7.83438797874282,27.4075030165683,7.83320754641095,-1.83469351586585,-0.14066209825553
164,27.5947788367106,7.85084870129263,27.119977567229,7.8014084079237,27.3573782019698,7.82612855460816,27.3535112833369,7.82696015065819,-1.81585690503609,-0.144712985447365
165,27.535628888837,7.84662540555054,27.0590000150331,7.80084133391071,27.2973144519351,7.82373336973062,27.2957860094626,7.82317596962735,-1.80826846548669,-0.141945595071436
166,27.4885640251991,7.83455349141254,27.0184310487981,7.79123754672963,27.2534975369986,7.81289551907108,27.2472264696281,7.81482199406489,-1.7766506393812,-0.15165860686861
167,27.4269755830884,7.83128553429348,26.9481918786893,7.78224642236116,27.1875837308889,7.80676597832732,27.187709287899,7.80780566485999,-1.7772916157063,-0.156966271110573
168,27.3584333294098,7.82740060875297,26.8869610553845,7.77959239441025,27.1226971923971,7.80349650158161,27.1246769087316,7.80317464145258,-1.78750057831284,-0.155306509070647
169,27.3178187743751,7.81557436759067,26.846430586358,7.76138600074186,27.0821246803666,7.78848018416627,27.0762035584263,7.79177576649585,-1.75671661361069,-0.17244027039649
170,27.2495196609611,7.80638619829942,26.7770160669801,7.75576996717153,27.0132678639706,7.78107808273547,27.0147635194141,7.78278980614142,-1.76454401776182,-0.181398450538509
171,27.202805324538,7.80663085819068,26.7221666625369,7.75774168275487,26.9624859935375,7.78218627047278,26.9602022672287,7.78030061939023,-1.7525283278809,-0.171477209738002
172,27.1309725726116,7.80658045724,26.6584264290843,7.75995755168726,26.894699500848,7.78326900446363,26.897130018774,7.78026314167076,-1.76537170298867,-0.155593589642744
173,27.0801248516902,7.81015639202756,26.6080984204784,7.75713357882223,26.8441116360843,7.7836449854249,26.8420762977746,7.7806804557016,-1.75457889698486,-0.139873552318802
174,27.0265833392537,7.79118410652564,26.5548425978529,7.74042477722119,26.7907129685533,7.76580444187342,26.7882305676912,7.76933346842448,-1.74137818852501,-0.158639921344876
175,26.972641658465,7.78539027663682,26.5003538514688,7.73796095587312,26.7364977549669,7.76167561625497,26.7342958398523,7.76249281527966,-1.72964221975059,-0.162995503525511
176,26.8969348716558,7.78738149409555,26.4233320810618,7.74216550955315,26.6601334763588,7.76477350182435,26.6658175612545,7.76210617996671,-1.75999386550922,-0.148752646560254
177,26.8412385286241,7.7858780767927,26.3668445190858,7.74317808744681,26.6040415238549,7.76452808211975,26.6050955536811,7.76197655949656,-1.76563055892513,-0.135107728348628
178,26.7755106235084,7.77984060009704,26.3010598812416,7.73128599579618,26.538285252375,7.75556329794661,26.5410132471667,7.75622142757184,-1.78023687529859,-0.138631506894707
179,26.7158227277994,7.79207562082922,26.2494462684866,7.74453663367534,26.482634498143,7.76830612725228,26.4822815287604,7.76253417121579,-1.77834514419208,-0.107696844228935
