frame,x_measure,y_measure,x_est,y_est,vx_est,vy_est
105,18.3577639017391,11.5005331425272,18.3577639017391,11.5005331425272,0.184088153351084,-1.07403345818254
106,18.3744651328953,11.467402308855,18.3696661563551,11.4661723794515,0.18412017855322,-1.07402525044545
107,18.3730732976004,11.4191732016519,18.3741462132668,11.423550001999,0.183966566541219,-1.07465188786761
108,18.3755637233618,11.387341748112,18.3773650453578,11.387475551141,0.18337307450328,-1.07469597273002
109,18.3886663663123,11.3588172544092,18.3867034571112,11.3560900544448,0.184415654260335,-1.07324744751316
110,18.3884759727019,11.3213483814023,18.3901275263351,11.3209453529289,0.18319930597155,-1.07295062215792
111,18.3914450924367,11.2740928267445,18.393245345221,11.27824195561,0.181507750727511,-1.07684923059337
112,18.4038499318701,11.2636700206117,18.4021491881068,11.2556832213073,0.183441727845754,-1.06776715283664
113,18.4050224040589,11.22586083527,18.4062321606865,11.2236982674757,0.181836477703584,-1.06489759859739
114,18.4011294299944,11.1780556842736,18.4052752384783,11.1818082354994,0.175586362095333,-1.0705548495482
115,18.3980658265984,11.1663104238371,18.4028995989678,11.1588301205013,0.167474541835327,-1.05800173957256
116,18.3963056603318,11.1298790327765,18.4007973008099,11.1275373723184,0.15921867112496,-1.05369764486959
117,18.3968403598837,11.0838271384734,18.400248030074,11.086970959642,0.152447857760161,-1.05994420782805
118,18.3910761592545,11.0486932258277,18.3963035790261,11.0497604071792,0.141341155382963,-1.06221164877831
119,18.404676418267,11.0243839839038,18.4033391523685,11.0207028427473,0.14435195334,-1.0539237142055
120,18.3919281286651,10.9622844470314,18.3978489372141,10.9707683558416,0.130334590472427,-1.07400915141258
121,18.3881421262063,10.9450930165112,18.3932598171845,10.9413934467235,0.117677765285293,-1.06485955479361
122,18.3680074393083,10.8913899424547,18.3786115360046,10.8966495461521,0.0904359411803037,-1.0783714269398
123,18.3632917822818,10.8581057669667,18.3699445489881,10.8590352898376,0.0727690982163325,-1.08083983374202
124,18.3535318197608,10.8229144858451,18.3603568231925,10.8229350416704,0.0541130477241204,-1.08089602280024
125,18.3469258556045,10.7654327943325,18.3524376873386,10.7731873990287,0.0386611967197352,-1.10263525617057
126,18.3469559978259,10.7573373733864,18.349402668767,10.749771103104,0.0316491889386474,-1.08095079292631
127,18.3364138906194,10.6998213241789,18.3414828807929,10.7048315612338,0.0168389050625975,-1.09558941532058
128,18.3330433500294,10.6779475483825,18.3362889464319,10.6744600838157,0.00719487417241087,-1.08522669246752
129,18.3357264514622,10.6510223990419,18.3360155802415,10.646420936189,0.00632299094185788,-1.07135073619887
130,18.3376283590683,10.619795786732,18.3371237358722,10.6165119275154,0.0078644577250456,-1.06131956850219
131,18.3329103248949,10.5654020722939,18.334520454343,10.5710489458692,0.00289022632558095,-1.07876466018736
132,18.3361822931312,10.5470756017231,18.3356194917913,10.5427535788772,0.00464614777784017,-1.06528009273274
133,18.3360420731657,10.5075721446238,18.3359459310098,10.5074415448775,0.00494870823078354,-1.06486909385259
134,18.33109798818,10.453732463865,18.3328985305556,10.4602614245,-0.000760565232905543,-1.08557153451939
135,18.3253587634398,10.4135024239247,18.3280566057746,10.4172854762297,-0.00937174975274471,-1.09764657723993
136,18.3352598650897,10.3850322559499,18.332562426069,10.3834633036315,-0.000711950498000557,-1.09260964702097
137,18.3247475831517,10.3461669835263,18.3275428801542,10.346468195465,-0.00973139870953852,-1.09358155286112
138,18.3265474636174,10.2927558547912,18.3267880357992,10.2989334801551,-0.010511082490667,-1.113602962927
139,18.3316045106187,10.2506127821979,18.3297515830027,10.2546159309142,-0.00448254083039282,-1.12662729728295
140,18.3237440785569,10.2168423375619,18.3258442532,10.2169075011389,-0.0113386803881619,-1.12684002748586
141,18.3407327543033,10.1740065326979,18.3352603490895,10.1759070500307,0.00657929464406692,-1.1330627797836
142,18.3487699193053,10.1273871025218,18.3440068812613,10.1312266877224,0.0222150980236585,-1.14566712992776
143,18.34703498249,10.0849530988563,18.3462155107096,10.0878364647996,0.0249113147050412,-1.15515394758441
144,18.3452092703625,10.0585110808299,18.3458676180624,10.0552082181003,0.0227409259243793,-1.14426533019787
145,18.3849142144239,10.0245419067221,18.3711974263895,10.0218499639318,0.0680398895212715,-1.13537533217838
146,18.3696396199916,9.97848281758803,18.3710109120223,9.98044708726826,0.0635043902317831,-1.14187208381085
147,18.3662529148034,9.94510377809536,18.3687161582135,9.94411618027372,0.0553464732510335,-1.13860129822536
148,18.3781926575429,9.91429088441324,18.37545995816,9.91136610165229,0.0644073124511206,-1.12890356621076
149,18.3793947331332,9.88559720124932,18.3787551981308,9.88133574176322,0.0665299817607856,-1.11475943143848
150,18.3799958977094,9.85232922205481,18.3803465628399,9.84939647052127,0.0653650598614273,-1.10501672767432
151,18.3647760727392,9.80085809866508,18.3711329042936,9.80503628110452,0.0442310065972994,-1.11890759916709
152,18.3675766686142,9.75922069273752,18.3693785817878,9.76225773359346,0.0382362502974519,-1.12901148212367
153,18.3750374864524,9.71700966544119,18.3734680276783,9.71972265916709,0.043460767535607,-1.13804267346291
154,18.38014321742,9.68007577724388,18.3782723394744,9.68067522381124,0.049691913504986,-1.14003919016296
155,18.3675794577997,9.63179183718816,18.3720016983857,9.63567453520126,0.0349564861492399,-1.15297679801222
156,18.3546396652521,9.58508261425391,18.3612735753853,9.58942237519674,0.0128427011836481,-1.16744315923284
157,18.3550311654813,9.54688192868303,18.3574195695813,9.54816608856356,0.00487830668546609,-1.17172533069918
