frame,x_measure,y_measure,x_front_measure,y_front_measure,x_mid_measure,y_mid_measure,x_mid_est,y_mid_est,vx_mid_est,vy_mid_est
110,2.70979023620326,6.9346407329353,3.17694299988914,6.96706252152267,2.9433666180462,6.95085162722898,2.9433666180462,6.95085162722898,2.92378376575173,0.0799147328523906
111,2.7892125484149,6.93737347207623,3.25651755779905,6.97029582175377,3.02286505310698,6.953834646915,3.03107266821866,6.95369078476351,2.92372899354544,0.0799156928934416
112,2.87926395807919,6.94872417145291,3.34598253695363,6.98016731900043,3.11262324751641,6.96444574522667,3.11888223850746,6.96128256532757,2.92157982694481,0.0810018424981741
113,2.98519580350051,6.94016511749667,3.45345860906956,6.97075654284813,3.21932720628504,6.9554608301724,3.21820556782582,6.95868940973204,2.92248471143277,0.0783971782789208
114,3.09958525317447,6.95427160629758,3.56104523717385,6.98384625804177,3.33031524517416,6.96905893216967,3.32485868421667,6.96616030658152,2.92959712331468,0.0821754223478576
115,3.19514290597347,6.95022357815223,3.66716048886158,6.97814458549906,3.43115169741752,6.96418408182565,3.42799079663931,6.96592999058458,2.93527937614505,0.0790368565771717
116,3.27618642144304,6.95327617554521,3.74152041817751,6.97952845621054,3.50885341981028,6.96640231587787,3.51511395517918,6.96719592742946,2.92107195741117,0.0772358649748465
117,3.36748674383301,6.95526874447834,3.83520744088769,6.97932527223192,3.60134709236035,6.96729700835513,3.60542975460227,6.96819689429271,2.91002125670586,0.0748001087021463
118,3.46374927998639,6.94526378324572,3.93550448804498,6.96585963822071,3.69962688401568,6.95556171073321,3.70067295185945,6.96101839202524,2.9067749095938,0.0578659474435777
119,3.56518404359535,6.96160927981095,4.03762222301062,6.98834419356833,3.80140313330299,6.97497673668964,3.8000633664167,6.97066895112085,2.91140593552616,0.0727561995346943
120,3.66897890009875,6.97264438950656,4.1346262099431,6.9943426740798,3.90180255502092,6.98349353179318,3.90016657145775,6.97979199385411,2.917567565038,0.0866973575743991
121,3.78212178476106,6.97103656110437,4.24953912870481,6.99715537778375,4.01583045673294,6.98409596944406,4.00934369534644,6.98359614488466,2.94373743473647,0.0887138250860273
122,3.87563052349001,6.98241429476392,4.34460717641249,7.00512223865946,4.11011884995125,6.99376826671169,4.10921878903267,6.99122501499286,2.94757503108099,0.0995575061057706
123,3.97497681760451,6.98352355407574,4.44703836677371,7.00971038331938,4.21100759218911,6.99661696869756,4.20979971708734,6.99588968679031,2.95295984882888,0.10279979540883
124,4.06903819398957,6.99039822992356,4.5357184980109,7.01121804258926,4.30237834600024,7.00080813625641,4.30446297811637,7.00028684324727,2.94332571397145,0.105208952934249
125,4.16395541885598,6.98700585428063,4.63435706305704,7.01144256942277,4.39915624095651,6.9992242118517,4.40038446071872,7.00082179276887,2.93748191211881,0.0976077510884979
126,4.25799061467237,6.9944473963545,4.72288352573898,7.01193857737056,4.49043707020568,7.00319298686253,4.4932124020849,7.00350172200403,2.92396266035919,0.096103834336706
127,4.35038297980454,6.99515825570824,4.8198583441031,7.01505235761424,4.58512066195382,7.00510530666124,4.58708839645226,7.00566314845847,2.9141932156077,0.0933342510304151
128,4.43655561016281,6.98450760197216,4.91071430825413,7.00737689785071,4.67363495920847,6.99594224991144,4.67734963427716,7.00040215916464,2.89546435440738,0.0708480254993522
129,4.55640911526164,6.99915278443065,5.02656474748859,7.02183255575772,4.79148693137511,7.01049267009418,4.78540457572038,7.00781106965884,2.92651515731879,0.0845377620638592
130,4.66493056041039,6.98498482820764,5.1304202176999,7.00700097903314,4.89767538905514,6.99599290362039,4.89260532941367,7.00106859834288,2.95266034205641,0.0583635184502986
131,4.75297097514349,6.99889040960112,5.22275652226654,7.01863311952306,4.98786374870501,7.00876176456209,4.98899391252193,7.00677113455058,2.94678461049772,0.0687128212727805
132,4.84932229757323,7.00856583715414,5.31347987614581,7.02782562941262,5.08140108685952,7.01819573328338,5.08344982256693,7.01503402207228,2.93606270094934,0.0852594072969547
133,4.95250788671219,7.01081423577462,5.42057576087318,7.02806950710124,5.18654182379269,7.01944187143793,5.18476824120937,7.01890099291835,2.94539430001954,0.0881052073955085
134,5.04640606140015,7.00350388111552,5.52017973438913,7.02779375741597,5.28329289789464,7.01564881926575,5.28320761018436,7.01779060682054,2.94584497847101,0.0767875451502798
135,5.13346968480749,7.00454968100544,5.61145686421011,7.02662445353905,5.3724632745088,7.01558706727225,5.37558823622625,7.01723494019671,2.92927421702848,0.0680493551857776
136,5.2319291121582,7.00367917709707,5.70428263158238,7.02363503099657,5.46810587187029,7.01365710404682,5.469911220848,7.01567879439546,2.91967387975521,0.0572985754480646
137,5.32219885922807,7.0045784227167,5.79789239315784,7.02316093504647,5.56004562619295,7.01386967888159,5.56256350735499,7.0151556598716,2.9062538462126,0.0504444362291895
138,5.42949479764867,6.9975771125965,5.9008918726021,7.01140386771256,5.66519333512539,7.00449049015453,5.66323836987212,7.008757320651,2.91669289030265,0.0276605879725362
139,5.52421268025035,6.99911123700645,5.99023107119849,7.01833175841192,5.75722187572442,7.00872149770918,5.75837473594086,7.00905273897192,2.91052767615962,0.0258891908086562
140,5.6263282809305,7.00889707826213,6.09726577307516,7.02431430292507,5.86179702700283,7.0166056905936,5.85961810003154,7.01429496666588,2.92219415616692,0.0382613422667959
141,5.72104075667561,7.01167392596985,6.18637702998126,7.02079671586675,5.95370889332843,7.0162353209183,5.95488784586175,7.01600607146526,2.91587558778447,0.039489999320162
