frame,x_measure,y_measure,x_front_measure,y_front_measure,x_mid_measure,y_mid_measure,x_mid_est,y_mid_est,vx_mid_est,vy_mid_est
311,35.7732013892884,9.42398279806732,35.3129939344058,9.34944089611936,35.5430976618471,9.38671184709334,35.5430976618471,9.38671184709334,-2.48825266990908,-0.254267319329075
312,35.6917497159241,9.41892127073863,35.220471722535,9.34674068543706,35.4561107192296,9.38283097808785,35.4579115197723,9.38073882967251,-2.48826468726339,-0.254253357711355
313,35.6134799795812,9.41024546513166,35.1478111852088,9.33233709747269,35.380645582395,9.37129128130218,35.3783932901596,9.37166825847216,-2.48749131161002,-0.254382801377929
314,35.5314853660337,9.39600954987092,35.0638068649701,9.32066033490548,35.2976461155019,9.3583349423882,35.2967931137806,9.36017009580718,-2.48680315044772,-0.255863315752428
315,35.448477027569,9.39468738998038,34.9885167938155,9.312468917109,35.2184969106922,9.35357815354469,35.2167472636179,9.35285089693935,-2.48452255453073,-0.254915365466286
316,35.3608412773469,9.38239523606174,34.8951062419065,9.30618784440152,35.1279737596267,9.34429154023163,35.1301470799032,9.34431140114543,-2.48842946466764,-0.254951068812114
317,35.2677844054265,9.36426972808342,34.798639137855,9.28655328209051,35.0332117716408,9.32541150508697,35.0383090082775,9.32922143661086,-2.49999693789742,-0.263597181215885
318,35.2207496984458,9.34206152284523,34.7489772627984,9.26912212245104,34.9848634806221,9.30559182264813,34.9739707838551,9.31098317742034,-2.47051325183352,-0.278190170900903
319,35.1555069778707,9.33431841513466,34.6794619933307,9.26019554708625,34.9174844856007,9.29725698111045,34.9081274011535,9.29885958273762,-2.44147465337789,-0.283163654404021
320,35.0706533525089,9.32711440325956,34.5998189377008,9.261059046724,34.8352361451049,9.29408672499178,34.8321657491528,9.29241219178995,-2.43086155088813,-0.277375478295428
321,34.9815200809973,9.31385938810102,34.5165740239929,9.24661435381112,34.7490470524951,9.28023687095607,34.749762253148,9.28127653121677,-2.43355522186917,-0.28129116637982
