frame,x_measure,y_measure,x_est,y_est,vx_est,vy_est
80,21.5462725745526,3.12270395832579,21.5462725745526,3.12270395832579,0.173973509625448,1.46208224503167
81,21.5535137789942,3.18862832961632,21.5528609893681,3.18083843096156,0.173977865912576,1.46213422967402
82,21.5595502218516,3.23217231542572,21.5592035419115,3.2311735265117,0.174027500944289,1.46227722877398
83,21.5691377747786,3.2600056949982,21.5675628511851,3.2676214766087,0.174546400183377,1.45976801289894
84,21.5698232404683,3.31786229244602,21.5711729284236,3.31728162145644,0.173829526810075,1.46007643053685
85,21.5752971840997,3.36662825679621,21.5759289772444,3.36639123830628,0.173364219177931,1.46025099164635
86,21.5817368037084,3.43297679513591,21.5817280807817,3.42627095992185,0.173372415422648,1.4665519349478
87,21.5844174481615,3.47867279595408,21.5855749534612,3.47737606104228,0.172056174368602,1.46802649901908
88,21.586522102537,3.55246710243482,21.5883078139723,3.54274181273688,0.169686678331188,1.48093117944296
89,21.5870833382694,3.58342538713461,21.5896392465066,3.58666565052693,0.165833455967235,1.47604624062291
90,21.5991972263915,3.66226673942095,21.5977085448256,3.65252003903551,0.168331694685092,1.49240271660336
91,21.6259317740579,3.71898048647397,21.6175964902797,3.71283632713734,0.183652383315916,1.50369600362263
92,21.6177154581944,3.77162366453161,21.6199244528612,3.76845699823766,0.179263258260543,1.50998795832126
93,21.6198909497305,3.82396132167058,21.6220961206353,3.82208387591379,0.1745779301255,1.51397696860951
94,21.6258448986793,3.88102057310294,21.6266042011788,3.87794129458784,0.172868392466208,1.5209098347451
95,21.6205300329756,3.92616279687709,21.6248507960326,3.9270845233703,0.162639096393944,1.51872767083742
96,21.6344419744711,3.97730148004801,21.6329256898263,3.97746822934629,0.166389098057815,1.51831527455806
97,21.6398989628327,4.01163068431817,21.6393823959147,4.01762659209742,0.167716153583945,1.50291184419052
98,21.6399807638578,4.07927450744914,21.6417939517722,4.07510205526696,0.162901118342017,1.51399205498562
99,21.6342912519048,4.12355686265056,21.6389780540104,4.12430385437705,0.150089810977119,1.5119501636509
100,21.6347490441885,4.19584337285792,21.6380905409126,4.18821378313037,0.140722270020769,1.53333893046811
101,21.6392813182221,4.23921788748538,21.640547583496,4.23927510285236,0.137093231965809,1.53317495476066
102,21.642879748167,4.30075019178075,21.6436889874066,4.29702622835694,0.134728843310141,1.54405541685719
103,21.6483326199848,4.35810326662595,21.6482791928502,4.35465733430077,0.134887597780069,1.55429472996604
104,21.6361300427593,4.42160401252858,21.6421282751514,4.41616954946268,0.116799608585786,1.57068264273569
105,21.637103177425,4.47800836666623,21.6403150496313,4.4746136217036,0.106988338797207,1.5810525318697
106,21.6350722540184,4.52231403536358,21.6382425089466,4.52413219128046,0.0971943550731803,1.57543563674266
107,21.6385306399563,4.57782974587932,21.639593009673,4.57742331471693,0.0938797969099575,1.57670368844445
108,21.641534331208,4.61024104828864,21.6419623502351,4.61735291360626,0.092532816186532,1.5543225677838
109,21.6497482627367,4.66390003449142,21.6480607393389,4.66580920031697,0.0978837219386782,1.54826886422574
110,21.641973089571,4.67710044564576,21.6453312899039,4.69159400025191,0.0871647550268787,1.50200720117412
111,21.6631142323184,4.75597008388695,21.6577758389718,4.75085258382499,0.104303016307377,1.51843631148328
112,21.6712931936033,4.78943163483312,21.6676920665881,4.79376792307143,0.115922596833861,1.50444462217075
113,21.6581619892952,4.82742480768714,21.6629676202421,4.83335793210019,0.100347759878713,1.48521562885241
114,21.6691320488338,4.89850032035775,21.6681221911849,4.89291139440985,0.103633354445356,1.50339932508641
115,21.6726054744221,4.9388814147143,21.6722378573718,4.94038484262677,0.104833461212368,1.4984912991673
116,21.6953992668774,5.0063808735051,21.6883508882543,5.00064698374125,0.127911553431774,1.5172654377065
117,21.6998285050409,5.05975019359676,21.6972446346074,5.05671208384588,0.13639372167904,1.52723875437375
118,21.7096912550387,5.12227894605377,21.7068619429953,5.11704433801984,0.145702691812349,1.5444616018718
119,21.7384520797158,5.17287770985308,21.7288753994541,5.17133712074838,0.177274336091945,1.54954049454292
120,21.743564745676,5.23081354058077,21.7404213159486,5.22802869506227,0.18765534573007,1.55873729888586
121,21.7516811028878,5.29310426713529,21.7498905952713,5.28842389013902,0.193577385558961,1.57421747821006
122,21.7640128010138,5.33941236949516,21.7612679354445,5.3399632516117,0.202667995665148,1.57239303383946
123,21.7663283773148,5.38148915385975,21.7669379417691,5.38540733404888,0.200646856590348,1.55940148384592
124,21.7575664156004,5.40636579523534,21.763320443563,5.41749448168311,0.181548764199231,1.52246445758314
125,21.7523240988874,5.4365575876197,21.7584314683351,5.44792303084118,0.161259868046014,1.48470805538237
126,21.7705249288555,5.51038507099849,21.7681210863019,5.50575760733279,0.169251732567111,1.50009261650419
127,21.7667444335499,5.5765738792848,21.7692596332998,5.56913890762753,0.160883954492542,1.52482790554835
128,21.7612574474033,5.61949092769146,21.7660449901329,5.61967943633834,0.144946868452493,1.52420038560871
129,21.7541800488011,5.66548600968641,21.7601601225895,5.6672945553278,0.125029635063613,1.51817684360772
130,21.7520010928468,5.70512282476124,21.7564161435312,5.70971597826787,0.11031816530826,1.5028719142365
131,21.7496469188524,5.75512261104978,21.753388498354,5.75681944883716,0.0978458099598221,1.49721559613777
132,21.744684241817,5.79743122612214,21.7489695409716,5.80077716387954,0.0835560115922233,1.48605820101113
133,21.7364200558469,5.84623961940459,21.7419112499793,5.84771554133657,0.0652394372811488,1.48113507626043
134,21.7298674962081,5.90816222096746,21.7349587266288,5.9042146766425,0.0482524594258555,1.4943061257886
