frame,x_measure,y_measure,x_front_measure,y_front_measure,x_mid_measure,y_mid_measure,x_mid_est,y_mid_est,vx_mid_est,vy_mid_est
58,104.755168914795,434.366714477539,129.742111206055,435.300354003906,117.248640060425,434.833534240723,117.248640060425,434.833534240723,125.7211353302,0.865937805175781
59,109.257621765137,434.394882202148,134.280975341797,435.343978881836,121.769298553467,434.869430541992,121.685013605308,434.86668703085,125.721716605705,0.865956725942279
60,113.582992553711,434.417282104492,138.643226623535,435.364822387695,126.113109588623,434.891052246094,126.076803925578,434.893200677511,125.734599955233,0.865194338188899
61,118.119941711426,434.304824829102,142.693420410156,435.276504516602,130.406681060791,434.790664672852,130.40887540763,434.840756083731,125.732770777699,0.82343882267075
62,122.052871704102,434.615676879883,147.111526489258,435.604232788086,134.58219909668,435.109954833984,134.642780174017,435.020064725922,125.651225105483,0.944436163914566
63,126.350639343262,434.513900756836,151.498756408691,435.451766967773,138.924697875977,434.982833862305,138.943487909262,435.008608591208,125.616377291522,0.896634601028581
64,130.624340057373,434.520355224609,155.741584777832,435.502517700195,143.182962417603,435.011436462402,143.21664654792,435.021707389822,125.537623526852,0.872621091006365
65,134.962413787842,434.400833129883,159.567695617676,435.355209350586,147.265054702759,434.878021240234,147.366682163513,434.940987428148,125.254701126666,0.697328459634652
66,139.167900085449,434.529403686523,163.811187744141,435.447677612305,151.489543914795,434.988540649414,151.560084842714,434.980091729357,125.029973686133,0.724244807856523
67,143.698581695557,435.181060791016,168.906753540039,436.057540893555,156.302667617798,435.619300842285,156.148785605981,435.400101438605,125.574886433954,1.50045346259176
68,148.325347900391,435.529449462891,173.642990112305,436.418884277344,160.984169006348,435.974166870117,160.804981720373,435.788910820914,126.264813477435,2.21374714086765
69,153.276321411133,435.460586547852,178.088661193848,436.412796020508,165.68249130249,435.93669128418,165.497774190371,435.911484556254,127.02506113038,2.31749148552553
70,157.231201171875,435.498062133789,182.08283996582,436.454498291016,169.657020568848,435.976280212402,169.734622403061,435.981590411258,126.688193762798,2.2944400624767
71,161.216590881348,435.671752929688,186.195724487305,436.648864746094,173.706157684326,436.160308837891,173.84509645944,436.125453752906,126.058767881151,2.45234193384603
72,166.601638793945,435.792129516602,191.741851806641,436.774002075195,179.171745300293,436.283065795898,178.829921190517,436.257581124336,127.661235814187,2.57181381366818
73,170.199012756348,435.708419799805,195.462066650391,436.7041015625,182.830539703369,436.206260681152,182.970253526917,436.254979951281,126.988013683511,2.33705614969491
74,175.537078857422,435.619125366211,200.403923034668,436.62060546875,187.970500946045,436.11986541748,187.754731776867,436.194769992605,128.050909096127,1.96807048975536
75,180.277069091797,436.016876220703,205.272850036621,437.011444091797,192.774959564209,436.51416015625,192.565338533952,436.426965046821,129.101981424803,2.40528028022478
76,185.020942687988,436.263458251953,210.127174377441,437.301132202148,197.574058532715,436.782295227051,197.381260324436,436.687998930864,130.082562517002,2.88487584249787
77,189.074089050293,435.166625976563,214.257164001465,436.224868774414,201.665626525879,435.695747375488,201.735213062645,436.073256506808,129.724571105323,0.942761273744874
78,193.650184631348,435.226272583008,218.999305725098,436.289184570313,206.324745178223,435.75772857666,206.28457675696,435.877965688551,129.933126875618,0.318486216377979
79,198.317565917969,434.914154052734,223.739837646484,435.95524597168,211.028701782227,435.434700012207,210.93767799583,435.591513441556,130.409226268756,-0.501725527219899
80,203.442161560059,435.373672485352,228.505027770996,436.46858215332,215.973594665527,435.921127319336,215.787619147364,435.801438913655,131.387754318817,0.128026514242389
81,208.050308227539,435.859085083008,233.217353820801,436.464263916016,220.63383102417,436.161674499512,220.524999376811,436.038972933542,131.963115979243,0.776714450577418
82,213.016960144043,436.526458740234,237.787467956543,437.17333984375,225.402214050293,436.849899291992,225.289577091665,436.579600461602,132.560877410761,2.21118336522036
